"website","url","latitude","longitude","country","province","city","address","road_margin","schedule","company","sales_type","fuel_type","fuel_price","last_update_date","insert_date"
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11477,42.0045,3.145944,ES,GIRONA,FONTANILLES,"CARRETERA 31 KM. 344,8",I,L-D: 07:00-21:00,PETROCAT,P,SP95,1.629,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9472,28.052556,-16.645528,ES,SANTA CRUZ DE TENERIFE,ARONA,"AUTOPISTA TF-1 KM 65,5",I,L-D: 06:00-22:00,SHELL ARONA,P,GA,1.269,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19323,41.428889,2.211667,ES,BARCELONA,SANT ADRIA DE BESOS,"CALLE CARRETERA DE MATARO, 10",N,L-D: 24H,MEROIL,P,SP95,1.649,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3375,42.109083,2.7785,ES,GIRONA,BANYOLES,"CRTA. C-150 KM 16,700",D,L-D: 24H,POSTE DE MATA,P,GA,1.469,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11128,43.314639,-1.876417,ES,GIPUZKOA,OIARTZUN,CARRETERA MADRID-IRUN KM. 469,N,L-D: 24H,CARREFOUR,P,GA+,1.669,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18770,41.517806,-4.945028,ES,VALLADOLID,TORDESILLAS,AUTOVIA A 62 KM. 148,D,L-D: 07:00-23:00,REPSOL,P,GA+,1.729,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6496,28.399472,-16.350889,ES,SANTA CRUZ DE TENERIFE,BARRANCO HONDO,"CARRETERA TF-28 GENERAL DEL SUR KM. 9,9",I,L-V: 06:00-22:00; S: 07:00-22:30,PCAN,P,SP95,1.238,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17046,40.325667,-3.520167,ES,MADRID,RIVAS-VACIAMADRID,"CTRA. N-III KM 19,5",N,L-D: 24H,SHELL,P,GA,1.529,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16897,40.492861,-3.381167,ES,MADRID,ALCALA DE HENARES,CARRETERA DAGANZO KM. 3,D,L-D: 24H,GASEXPRESS,P,SP95,1.499,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/20575,41.397417,-3.952194,ES,SEGOVIA,SAN MIGUEL DE BERNUY,"CR C-603, 65",I,L-S: 07:00-22:00; D: 08:00-15:00,BRAVOIL,P,GB,1.268,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10715,43.148639,-1.512361,ES,NAVARRA,ELIZONDO,"CR N-121B, 59 (N-121B KM 58)",D,L-D: 07:00-21:00,CAMPSA,P,GA+,1.669,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6143,28.011722,-15.386667,ES,PALMAS (LAS),TELDE,CR  GC-1 P.K. 8 M.I. (SALIDA A PARQ,I,L-S: 06:00-23:00; D: 07:00-22:00,REPSOL,P,GA,1.289,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/7391,39.947583,-4.831167,ES,TOLEDO,TALAVERA DE LA REINA,"CARRETERA ALCAUDETE KM. 1,550",I,L-D: 06:30-22:00,REPSOL,P,GA+,1.739,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16093,41.405944,2.00475,ES,BARCELONA,SANT VICENÇ DELS HORTS,CARRETERA N-340 KM. 1243,N,L-V: 06:00-21:00; S: 07:00-15:00,GALP,P,SP98,1.639,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16498,41.780111,0.1085,ES,HUESCA,SANTALECINA,"CALLE ZARAGOZA, 20",D,L-D: 24H,SANTALECINAGANADERA,P,GA,1.503,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4224,37.9375,-3.739833,ES,JAÉN,VILLARGORDO,"CTRA. DE JAEN KM 0,95",D,L-V: 07:00-21:00; S: 07:00-14:00,MEROIL,P,GA+,1.709,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/20555,36.668444,-4.548,ES,MÁLAGA,ALHAURIN DE LA TORRE,CARRETERA MA-404 KM. 23,D,L-D: 24H,CEPSA,P,GLP,1.019,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/13943,41.83475,2.273111,ES,BARCELONA,SEVA,"CARRETERA BV-5303 KM. 8,2",N,L-D: 24H,BLANCA,P,GA,1.449,2023-11-12,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3620,37.160639,-3.5995,ES,GRANADA,GRANADA,"AVENIDA DILAR, 19",D,L-D: 07:00-22:00,REPSOL,P,GA,1.609,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/2182,41.648417,-3.78275,ES,BURGOS,CASTRILLO DE LA VEGA,"CARRETERA N-122 KM. 278,160",D,L-D: 07:00-23:00,CEPSA,P,SP95,1.649,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5315,36.747694,-5.156528,ES,MÁLAGA,RONDA,"AVDA. DE MALAGA, 22 (C-341 KM 57,4)",I,L-D: 06:00-22:00,CEPSA,P,SP98,1.791,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11243,39.448944,-5.881472,ES,CÁCERES,TRUJILLO,"AVENIDA MIAJADAS, S/N",D,L-S: 08:00-20:00,REPSOL,P,GA,1.629,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18483,38.593639,-5.448139,ES,BADAJOZ,MONTERRUBIO DE LA SERENA,"CARRETERA POLIGONO INDUSTRIAL PARCELAS 13,14,15 KM. 18",D,L-D: 07:00-22:00,AGLA,A,GB,1.15,2023-11-16,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17600,36.122917,-5.4505,ES,CÁDIZ,ALGECIRAS,"AVENIDA GESTOS POR LA PA, 7",D,L: 24H,BP,P,GA,1.605,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8984,38.944722,-3.249639,ES,CIUDAD REAL,SOLANA (LA),"CALLE COOPERATIVAS, 2",D,L-S: 07:30-14:30 y 16:00-19:30,"4572",R,GB,1.12,2023-11-15,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/21133,43.341194,-3.15475,ES,CANTABRIA,ONTON,"CARRETERA N-634 KM. 136,400",D,L-D: 06:00-22:00,REPSOL,P,GA,1.659,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11115,39.929528,-0.105139,ES,CASTELLÓN / CASTELLÓ,VILLARREAL,"AVENIDA MATILDE SALVADOR, S/N",N,L-D: 24H,CARREFOUR,P,GA+,1.619,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3031,37.390611,-4.779,ES,CÓRDOBA,PUENTE GENIL,"CALLE SAN SEBASTIAN, 2",D,L-S: 06:00-22:00,CEPSA,P,GA+,1.659,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19339,42.048111,2.819472,ES,GIRONA,PALOL DE REVARDIT,CARRETERA C-66 KM. 36,D,L-D: 06:00-22:00,REPSOL,P,SP98,1.809,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18019,37.254056,-6.507861,ES,HUELVA,ALMONTE,"POLIGONO INDUSTRIAL EL TOMILLAR,PARCELA, 77",N,L-D: 24H,CEPSA,P,GA+,1.689,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3806,43.294167,-2.340833,ES,GIPUZKOA,DEBA,CARRETERA N 634 KM. 41,I,L-V: 08:00-20:00,GALP,P,GA+,1.719,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18233,39.999583,-0.041333,ES,CASTELLÓN / CASTELLÓ,CASTELLON DE LA PLANA,"AVENIDA BENICASIM, ESQ. CALLE CASAS DE LA BREVA, S/N",D,L-D: 06:00-22:00,BP CASTELLO,P,SP98,1.771,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1271,41.010083,-4.664472,ES,ÁVILA,ESPINOSA DE LOS CABALLEROS,"CR A-6, 118,5",D,L-D: 07:00-23:00,REPSOL,P,GLP,0.915,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1797,41.684389,2.282833,ES,BARCELONA,GARRIGA (LA),"CL CRTA. NUEVA, 37 (N-152 KM 37,3)",D,L: 06:00-22:00,REPSOL,P,GA,1.669,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/21215,43.34875,-5.828639,ES,ASTURIAS,PANDO (EL),"CARRETERA AS 242 KM. 1,600",N,L-D: 06:00-00:00,ARBESU,P,GB,1.239,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/2157,42.177028,-4.060028,ES,BURGOS,BALBASES (LOS),AUTOVIA A-62 KM. 40,D,L-S: 08:00-21:00,GALP,P,SP95,1.584,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/13966,38.495972,-1.636389,ES,ALBACETE,HELLIN,CARRETERA TORREUCHEA KM. 1,D,L-D: 24H,HELLIN GAS S.L.,P,SP95,1.619,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16943,42.428167,-8.064417,ES,OURENSE,MASIDE,"RUA ANTIGUA DE OURENSE, 8",D,L-D: 07:00-00:00,BP,P,SP98,1.819,2023-11-17,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19902,42.853667,-8.5395,ES,CORUÑA (A),SANTIAGO DE COMPOSTELA,"RUA CASTIÑEIRIÑO, 110",D,L-D: 07:00-23:00,GV OIL,P,GLP,0.785,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/14962,37.320972,-3.2975,ES,GRANADA,DIEZMA,CR A-92 279,D,L-V: 06:30-22:30; S-D: 07:30-22:30,REPSOL,P,SP98,1.709,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1173,43.39275,-5.818556,ES,ASTURIAS,OVIEDO,"AVDA GIJON 147 (CTRA AS 18 KM 2,26)",D,L-D: 06:00-00:00,SHELL,P,SP95,1.669,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4100,38.098528,-3.765944,ES,JAÉN,BAILEN,CARRETERA N-IVA KM. 294,I,L-V: 07:00-22:00; S: 09:00-14:00,CEPSA,P,GA+,1.695,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/15409,28.384194,-16.577167,ES,SANTA CRUZ DE TENERIFE,REALEJOS (LOS),"CARRETERA CRA.GRAL.LA ZAMORA 22 KM. 3,100",N,L-D: 06:00-22:00,SHELL LOS REALEJOS,P,GA+,1.304,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/15006,36.918083,-4.440444,ES,MÁLAGA,ANTEQUERA,"AUTOPISTA AP-46 KM. 3,300",D,L-D: 24H,REPSOL,P,GA+,1.719,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/12557,28.212417,-16.782028,ES,SANTA CRUZ DE TENERIFE,GUIA DE ISORA,"AVENIDA AV ISORA, 86",N,L-S: 06:00-22:00; D: 07:00-17:00,SHELL,P,SP98,1.472,2023-11-17,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3502,41.975917,2.795611,ES,GIRONA,SALT,"CAMI DES CARLIS, 10",D,L-S: 06:00-22:00,REPSOL,P,SP95,1.689,2023-11-14,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3948,37.197472,-6.872722,ES,HUELVA,PALOS DE LA FRONTERA,"A494 KM 17,400",I,L: 07:00-22:00,REPSOL,P,GA,1.649,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5234,36.736083,-4.434583,ES,MÁLAGA,MALAGA,"CL VALLE INCLAN , S.N.",D,L-D: 24H,REPSOL,P,GA+,1.749,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/7555,39.115528,-0.455028,ES,VALENCIA / VALÈNCIA,CARCAIXENT,"CALLE EMILIO DONAT, S/N",N,L-D: 24H,AGRICAR,P,GB,1.295,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/14631,41.621972,-0.913139,ES,ZARAGOZA,ZARAGOZA,"CALLE IBERICA, VIA, 89",D,L-D: 24H,NAFTE,P,GA,1.469,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19964,37.708444,-3.970583,ES,JAÉN,MARTOS,"CALLE BAILEN, 2,",D,L-D: 24H,BP OIL MARTOS,P,GB,1.295,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/20171,38.054472,-1.540639,ES,MURCIA,NIÑO (EL),"CARRETERA CARAVACA KM. 32,320",D,L: 06:00-22:00,EL NIÑO COMBUSTIBLES,P,GA,1.43,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18997,38.027083,-4.165944,ES,JAÉN,MARMOLEJO,"CR N-4, 335,5",D,L-D: 07:00-22:00,CODO_CM,P,SP95,1.589,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/2642,40.422139,0.4175,ES,CASTELLÓN / CASTELLÓ,BENICARLO,"CARRETERA N-340 KM. 1043,8",I,L-D: 06:00-22:00,REPSOL,P,GA+,1.679,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/21051,28.394056,-16.550917,ES,SANTA CRUZ DE TENERIFE,SAN JERONIMO,"CARRETERA INSULAR TF 333 KM. 0,300",D,L-D: 06:00-22:00,BP EL TROMPO,P,GA+,1.379,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16253,43.230667,-8.28775,ES,CORUÑA (A),ABEGONDO,CARRETERA AC 542 CARRETERA BETANZOS-MESON DO VENTO KM. 9,D,L-D: 07:00-23:00,GSM,P,GA+,1.488,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1600,39.5805,3.361611,ES,BALEARS (ILLES),SANT LLORENÇ DES CARDASSAR,"CARRETERA CARRET.PORTO CRISTO-SON SERVERA,KM.5,200 KM. 5,200",I,L-D: 07:00-21:00,REPSOL,P,SP95,1.649,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/16284,38.905417,-6.353472,ES,BADAJOZ,MERIDA,"CALLE ROSALIA CASTRO ESQUINA RAFAEL ALBERTI MERELLO (PARQUE COMERCIAL LA HEREDAD), 4",D,L: 24H,SHELL,P,SP95,1.559,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18963,40.551639,-2.857028,ES,GUADALAJARA,BERNINCHES,"CTR. N320 PK 239,500,",I,L-D: 08:00-22:00,REPSOL,P,SP98,1.759,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10408,39.039944,-5.687917,ES,BADAJOZ,VALDIVIA,"CARRETERA N-430 KM. 120,0",D,L-D: 06:00-22:00,CEPSA,P,SP95,1.639,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10783,43.038889,-2.216667,ES,GIPUZKOA,OLABERRIA,CARRETERA NACIONAL N-1 (IRUN-MADRID) KM. 417,D,L-D: 24H,AVIA,P,SP98,1.779,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5824,43.287444,-1.505667,ES,NAVARRA,URDAZUBI / URDAX,"CARRETERA N-121B KM. 79,500",D,L-D: 09:00-14:00,CEPSA,P,GA,1.609,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17638,36.993861,-2.067056,ES,ALMERÍA,NIJAR,AUTOVIA ALMERIA  MURCIA SALIDA 494 KM.,I,L-D: 06:00-00:30,BP VENTA DEL POBRE,P,GB,1.299,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5332,36.735306,-3.978444,ES,MÁLAGA,TORROX-COSTA,CARRETERA MALAGA-ALMERIA KM. 282,I,L-V: 08:00-21:00; S: 09:00-14:00,REPSOL,P,SP95,1.649,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4735,40.436444,-3.559611,ES,MADRID,COSLADA,"CALLE RIOJA, 23",D,L-V: 06:00-22:00,CEPSA,P,GA,1.625,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11949,40.574056,-2.079278,ES,CUENCA,BETETA,CARRETERA CM210 KM. 53,D,L-D: 08:00-20:00,PETRONOR,P,GA,1.629,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/14758,41.570083,2.004694,ES,BARCELONA,TERRASSA,"AVENIDA JOSEP TARRADELLAS,DE, 2",D,L-D: 24H,ESCLATOIL,P,GA+,1.519,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10936,40.218694,-3.684694,ES,MADRID,PINTO,"AUTOPISTA A - 4 KM. 23,300",I,L-V: 06:00-22:00; S: 06:00-14:00,REPSOL,P,SP98,1.769,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19977,38.874611,-6.953,ES,BADAJOZ,BADAJOZ,"CALLE CORTE DE PELEAS, 114",D,L-D: 24H,OCHO AREAS DE SERVICIO,P,SP95,1.549,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8571,37.558722,-3.624111,ES,JAÉN,CAMPILLO DE ARENAS,"CARRETERA A-44 KM. 74,1",N,L-V: 09:00-14:00 y 16:00-19:00,S.C.A. NTRA. SRA. DE LA CABEZA,A,GA,1.619,2023-11-06,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6443,40.955306,-5.693806,ES,SALAMANCA,SALAMANCA,"AVENIDA LASALLE, 200",D,L-V: 07:00-22:00; S-D: 08:00-22:00,REPSOL,P,SP98,1.749,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10209,37.199278,-7.310028,ES,HUELVA,ISLA-CRISTINA,"CALLE ESPAÑA, S/N",N,L-D: 07:00-22:30,REPSOL,P,SP95,1.659,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/15553,37.545944,-6.054778,ES,SEVILLA,GUILLENA,"AVENIDA AVENIDA PAÑEROS, 10",D,L-D: 24H,PETROSAND,P,GA,1.569,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9674,28.801028,-17.772833,ES,SANTA CRUZ DE TENERIFE,SAUCES (LOS),"AVENIDA LOS SAUCES, 40",N,L-S: 07:00-21:00; D: 08:00-13:00,DISA,P,GA,1.481,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/18493,43.436167,-8.065056,ES,CORUÑA (A),NEVES (AS),"CR L-141 CABAÑAS-AS PONTES, 11",I,L-S: 06:00-23:00; D: 07:00-23:00,REPSOL,P,SP98,1.719,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3706,36.740333,-3.584083,ES,GRANADA,SALOBREÑA,"AVENIDA MEDITERRANEO, 29",D,L-D: 07:00-23:00,REPSOL,P,SP95,1.589,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9559,41.17075,-1.292528,ES,ZARAGOZA,VILLADOZ,AUTOVIA A 23 SOMPRT-SAGUNTO KM. 215,I,L: 24H,BP,P,GA,1.659,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/20234,39.087972,-5.892361,ES,BADAJOZ,VIVARES,CARRETERA EX-106 KM. 8,D,L-D: 08:00-21:00,LOGISTICA MORENO,P,GA+,1.382,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/14258,37.131944,-4.693528,ES,MÁLAGA,HUMILLADERO,CARRETERA A-92 KM. 135,D,L-D: 24H,CEPSA,P,GB,1.175,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3430,41.991167,2.819028,ES,GIRONA,GIRONA,"CALLE SANT PONS DE LA BARCA, 2",D,L-S: 07:00-21:00; D: 08:00-15:00,CEPSA,P,GA,1.639,2023-11-16,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19074,40.777556,-4.398917,ES,SEGOVIA,VILLACASTIN,CARRETERA N-VI KM. 82,I,L-D: 06:00-23:00,"E.S. VILLACASTIN, S.L.",P,GA+,1.729,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/13210,38.338611,-0.516,ES,ALICANTE,ALICANTE/ALACANT,"AVENIDA ALCALDE LORENZO CARBONELL, 71",I,L-D: 06:00-22:00,CEPSA,P,GA+,1.729,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/17414,37.003667,-3.990778,ES,GRANADA,ALHAMA DE GRANADA,"PLAZA DUQUE DE MANDAS, S/N",D,L-D: 07:00-23:00,REPSOL,P,SP98,1.779,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9794,38.973667,-3.336417,ES,CIUDAD REAL,MEMBRILLA,CARRETERA NACIONAL 430 KM 368 KM. 368,D,L-D: 06:30-22:30,REPSOL,P,GB,1.281,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4817,40.457306,-3.658278,ES,MADRID,MADRID,"CL ARTURO SORIA, 175",D,L-D: 24H,REPSOL,P,GA,1.649,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6021,28.086778,-15.54225,ES,PALMAS (LAS),CASTILLOS (LOS),CARRETERA LOS CASTILLOES KM. S/N,D,L-S: 07:00-22:00; D: 08:00-22:00,REPSOL,P,GA,1.299,2023-11-12,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/2022,41.371278,2.077611,ES,BARCELONA,SANT JOAN DESPI,"AVENIDA BAIX LLOBREGAT, S/N",N,L-D: 24H,SHELL,P,GLP,0.899,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/9649,37.21425,-7.400972,ES,HUELVA,AYAMONTE,"AVENIDA CAYETANO FEU, N",N,L-D: 06:00-23:00,GALP,P,SP98,1.824,2023-11-12,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/6433,40.955806,-5.67275,ES,SALAMANCA,SALAMANCA,(EL TREBOL) CTRA. FREGENEDA Nº 12-22 SALAMANCA,N,L-S: 07:00-22:00; D: 08:00-22:00,EL TREBOL,P,GA+,1.526,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/14149,38.061278,-3.446333,ES,JAÉN,RUS,"CARRETERA DEL MARMOL, S/N KILOMETRO 1.600 KM. S/N",I,L-D: 08:00-20:00,COOPERATIVA,R,GA,1.44,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/4008,41.820278,0.32,ES,HUESCA,ESPLUS,"CARRETERA N-240 KM. 128,100",D,L-V: 05:00-23:00; S: 05:00-14:00,AGROPIENSO,P,SP95,1.428,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3401,41.906194,2.853139,ES,GIRONA,CASSA DE LA SELVA,"CARRETERA C-65 KM. 22,3",I,L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00,REPSOL,P,GA+,1.649,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/1956,41.498222,2.049278,ES,BARCELONA,RUBI,"CARRETERA E-9 KM. 14,9",D,L-D: 24H,REPSOL,P,SP95,1.669,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/8157,41.483056,-1.379361,ES,ZARAGOZA,ALMUNIA DE DOÑA GODINA (LA),"CARRETERA RICLA (A-121) KM. 43,1",I,L-D: 06:00-22:00,CEPSA,P,SP95,1.619,2023-11-15,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/10075,36.688417,-4.45875,ES,MÁLAGA,MALAGA,CARRETERA CADIZ KM. 241,N,L-D: 24H,CARREFOUR,P,GA,1.639,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/11553,39.494306,-0.563472,ES,VALENCIA / VALÈNCIA,LORIGUILLA,"POLIGONO FINCA EQ SECTOR, 9",N,L-D: 24H,PLUS-24,P,SP95,1.639,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/19332,43.012278,-7.562778,ES,LUGO,LUGO,"RUA FUT. RDA.MURALLA-VICEDO, 134",D,L-D: 07:00-23:00,REPSOL,P,GA,1.639,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/5662,37.622083,-0.876667,ES,MURCIA,UNION (LA),"AVENIDA MEDITERRANEO, 4",D,L-D: 06:30-00:00,REPSOL,P,GA+,1.639,2023-11-20,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/13837,43.314472,-4.069278,ES,CANTABRIA,CARTES,"BARRIO DE RIOCORVO, 2 (N-611 PALENCIA-SANTANDER KM 179,8)",I,L-D: 06:30-22:00,MEROIL,P,GA,1.489,2023-11-19,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/3479,41.864056,3.136611,ES,GIRONA,PALAMOS,CARRETERA C-225 KM. 42,N,L-D: 06:00-22:00,GALP,P,GA,1.589,2023-11-21,2023-11-22
dieselogasolina.com,https://www.dieselogasolina.com/Buscador/Ficha/21389,42.857194,-2.716389,ES,ARABA/ÁLAVA,VITORIA-GASTEIZ,"AVENIDA AVDA. DE LOS HUETOS, 56",N,L-D: 06:00-22:00,ONA LOWCOST,P,GA,1.399,2023-11-21,2023-11-22
